appid,genres
1289380,Indie;RPG;Simulation;Strategy
1289610,Action;Indie
1289640,Casual;RPG;Simulation
1289810,Indie;RPG;Strategy
1289900,Indie
1289990,Simulation
12900,Indie
1290000,Casual;Indie;Simulation
1290070,
1290170,Adventure;Casual;Indie;Simulation
1290220,Casual;Indie;Racing;Simulation;Sports
1290260,Casual;Indie;Simulation;Sports;Free To Play
1290490,Action;Adventure;Indie
1290710,Action;Adventure;Indie
1291010,Action;Indie;Strategy
1291210,Indie;RPG;Early Access
1291330,Adventure;Casual;Indie;Simulation
1291340,Casual;Indie;Simulation
1291500,Action;Casual;Indie;Simulation
1291660,Indie;Simulation
1291790,Action;Indie;Strategy
1292020,RPG;Simulation;Strategy
1292040,Action;Adventure;Massively Multiplayer;Simulation;Sports
1292050,Action;Adventure;Casual;Indie;Racing;RPG
1292170,Strategy
1292180,Strategy
1292500,Adventure;Casual;Indie;RPG;Simulation
1292520,Adventure;Indie
1292630,Action;Casual;Indie;RPG;Sports;Free To Play
1287290,
1292690,Adventure;Casual;Indie;RPG;Early Access
1292700,Adventure;Indie;Massively Multiplayer;RPG;Early Access
1292770,Adventure;Casual
1292810,Adventure;Indie
1292910,Indie;Simulation
1292940,
1292960,Adventure;Casual;Indie
1293040,Adventure;Casual;Free To Play;Indie;RPG
1293160,Adventure
1293180,Adventure;Casual;Indie;Simulation
1293230,
1293420,
1293730,
1293820,
1293830,Racing
1293860,Action;Adventure;Indie;RPG;Simulation;Strategy
1294060,Adventure;Casual;RPG
1294220,Simulation
1294310,Adventure;Casual;Indie
1294340,Action;Adventure;Indie;Strategy
1294420,Action;Indie;Sports
1294650,Adventure;Casual;Indie;Early Access
1294660,Action
1294680,Simulation
1294760,Action;Adventure;Indie;Simulation;Early Access
1294810,Action;Adventure
1294970,Action;Adventure;Casual;Indie;RPG
1295270,RPG
1295500,Strategy
1295510,Adventure;RPG
1295790,Adventure;Casual;Indie
1295810,Adventure;Casual;Indie;RPG;Simulation;Strategy;Early Access
1295900,Casual;Indie;RPG;Simulation;Early Access
1295920,Adventure;Indie;Simulation
1296290,Adventure;Indie
1296360,Action;Adventure
1296510,Action;Adventure;Indie
1296540,Action;Adventure;Indie;RPG;Early Access
1296610,Casual;Indie;RPG;Strategy
1296770,Casual;Indie;Simulation
1296810,Action;Casual;Indie
1296830,Action;Adventure;Indie;RPG
1296840,Action;Casual;Indie;Sports
1297160,Indie
1296980,Adventure;Indie
1297210,Casual;Indie
1297230,Casual;Indie
1297300,Action;Adventure;Indie
1297330,Action;Adventure;Indie
1297430,Action;Strategy
1297530,Adventure;Casual;Indie
1298100,Action;Adventure;Indie;Simulation
1297660,Action;Adventure;RPG;Strategy;Early Access
1298260,Casual;Indie;Simulation;Sports
1298140,Indie
1298480,Casual;Indie;Simulation;Strategy
1298530,Action;Adventure;Indie;Simulation
1298700,Action;Adventure;Indie;RPG
1298670,Action;Casual;Indie
1299120,Casual;RPG
1299320,Action;Adventure;RPG
1299360,Action;Indie
1299400,Casual;Indie
1299370,Indie
1299510,Adventure;RPG
1299620,Adventure;Indie;RPG
1299980,Utilities
1299990,Adventure;Indie
130,Action
1300,Action
1300100,Action;Indie
1300360,Adventure;Casual;Indie;RPG;Free To Play
1300430,Action;Adventure;Casual;Indie;RPG
1300700,Action;Indie;RPG;Simulation;Strategy
1300920,Adventure;Indie;RPG;Simulation;Early Access
1301010,Action;Adventure;Indie;Racing;Simulation;Sports
1301220,Casual;Indie
1301390,Indie;Simulation;Strategy
1301620,Adventure;Casual;Indie
1301720,Adventure;Casual;Free To Play
1301950,Action;Adventure;Casual;Indie;Racing;Simulation
1302050,Adventure;Indie
1302110,Racing;Free To Play
1302180,Action;Racing;Simulation;Sports
1302240,Action;Adventure;Indie
1302440,Casual;Indie;RPG
1302590,Adventure;Indie;RPG;Strategy
1302750,Casual;Indie;RPG;Simulation;Strategy;Early Access
1302800,Casual;Indie;Simulation
1302990,Indie;RPG
1303010,Action;Indie;Simulation
1303670,Casual;Indie;Simulation;Strategy
1303740,Casual;Indie
1303950,Action;Adventure;Indie
1304090,Action;Adventure;Indie
1304350,Action;Adventure;Casual;Indie;Simulation;Early Access
1304400,Action;Adventure;Indie
1304510,Action;Adventure;Indie;Free To Play;Early Access
1304550,Casual;Indie
1304580,Adventure;Casual;Free To Play;Indie;Simulation
1304640,Adventure;Indie
1304680,Action;Adventure;Indie
1304770,Action;Adventure;Indie;RPG
1304780,Action
1304930,Action;Adventure;Indie
1305060,Action;Casual;Indie;Free To Play
1305300,Action;Adventure;Indie
1305310,Action;Indie;RPG
1305420,Casual;Indie;Strategy
1305440,Action;Adventure;Indie;RPG
1305540,Action;Adventure;Indie
1305720,Adventure;Indie
1306580,Adventure;Casual;Free To Play;Indie;RPG;Simulation
1306630,Action;Adventure;Indie
1306720,Action;Indie
1306750,Adventure;Casual;Indie;RPG
1306780,Adventure;Indie;RPG;Simulation
1306860,Action;Adventure;Casual;Indie
1307090,Casual;Indie;Racing
1307240,Action;Adventure;Indie;Massively Multiplayer;Strategy
1300620,
1307460,Action;Adventure;Indie;RPG;Simulation;Strategy
1307370,Adventure;Casual;Indie;RPG;Strategy
1307550,Action;Adventure;Indie;RPG;Early Access
1307580,Adventure;Casual;Indie
1307660,Action
1307670,Adventure;Casual;Indie;Simulation;Strategy
1307690,Action;Adventure
1307710,Action;Racing;Simulation;Sports
1307890,Indie;Simulation;Strategy;Early Access
1308500,Adventure;Indie;Strategy
1308510,Indie
1308560,Action;Adventure;Indie;RPG
1308700,Indie;RPG
1308760,Action;Adventure;Indie;RPG;Strategy
1308800,Action;Adventure;Casual;Indie;RPG;Strategy;Early Access
1308950,Action;Adventure;Indie;Massively Multiplayer;Sports
1309000,Indie;RPG;Strategy
1309080,Action;Adventure;Indie;RPG
1309280,Casual;Indie;Massively Multiplayer;Sports;Strategy
1309610,Strategy
1309780,Action;Casual;Indie;Simulation;Strategy;Early Access
1309820,Action;Adventure;Indie;Simulation;Early Access
1309870,Casual;Free To Play;Indie;Strategy
1309980,Indie
1309990,Indie;Simulation;Strategy
1310330,Adventure;Indie
1310470,Action;Casual;Indie
1310480,Casual;Indie
1310510,Indie;Early Access
1310520,Adventure;Indie;Simulation;Free To Play
1310910,Casual;Indie;Simulation
1310970,Action;Indie
1310990,Adventure;Indie
1311070,Action;Adventure;Indie
1311190,Casual;Indie;RPG;Simulation
1311210,Action;Casual;Indie;RPG;Simulation;Strategy
1311250,Adventure;Free To Play
1311540,Adventure;Indie
1311640,Action;Free To Play;Indie
1311660,Adventure;Casual;Free To Play;Indie
1311700,Adventure;Indie;RPG;Simulation;Strategy
1311740,Adventure;Indie
1312960,Adventure;Indie;RPG;Simulation
1311830,Action;Indie
1312990,Casual;Indie
1313,Action
1313050,Casual;Indie
1313140,Action;Adventure;Indie;Strategy
1313470,Action;Indie
1313860,Simulation;Sports
13140,Action
1314010,Action;Adventure;Indie;Strategy
1314000,Action;Indie;RPG
1314160,Indie;Simulation;Free To Play
1314140,Casual;Simulation
1314290,Casual
1314460,Indie
1314630,Casual
1314620,Casual;Indie;Simulation
1315160,Adventure;Indie;RPG
1315200,Action;RPG;Strategy
1315210,Adventure;Indie
1315270,Action;Casual;Indie;Simulation
1315610,Action
1315630,Action;Adventure;Indie
1315980,Indie;Simulation;Strategy
1315860,Casual;Indie
1316060,Action;Adventure;Indie
1316160,Action;Adventure;Indie;RPG
1316230,Action;Adventure;Indie;RPG;Strategy
1316560,Adventure;Casual;Indie
1316700,Adventure;Indie
1316760,Action
1316910,Action
1317020,Action;Indie
1317120,Action;Adventure;Indie
1318090,Action;Adventure;Indie
1318130,Adventure;Casual;Strategy
1318420,Adventure;Casual
1318560,Casual;Indie;Simulation
1318690,Casual;Indie;Simulation;Strategy
1318740,Indie;Simulation;Strategy
1318790,Action;Adventure;Indie;RPG
1318980,Indie;Simulation;Free To Play
1318940,Action;Free To Play;Indie;Racing
1319460,Action;Adventure;Indie
1319850,Adventure;Casual;Indie;RPG
1320100,Action;Adventure;Casual;Indie;RPG;Simulation;Early Access
1320550,Casual;Free To Play;Indie;Simulation
1320950,Action;Casual;Indie
1321030,Action;Adventure;Indie;RPG
1321040,Adventure;Casual;Indie
1321070,Adventure
1321440,
1321230,
1321450,
1321680,
1322270,Adventure;Indie
1322290,Adventure;Indie;RPG
1322170,Indie
1322300,Action;Adventure;Indie
1322490,Indie
1322540,Action;Casual;Indie;Sports;Strategy
1322600,Action;Adventure;Casual;Indie;Racing;RPG;Simulation;Sports;Strategy
1322650,Action;Adventure;Casual;Indie
1323200,Casual;Indie;Early Access
1323420,Action;Simulation
1323470,Action;Indie
1323540,Action;Adventure;Casual;Indie
1323900,Indie
1324030,Indie
1324130,Simulation;Strategy
1324340,Action
1324350,Action;Racing;Sports
1324530,Action;Adventure
1324780,Action;Indie;Simulation;Strategy
1324970,Action
1325000,Casual
1325200,Action;RPG
1325310,Adventure;Casual;Indie;RPG;Strategy
1325370,Action;Adventure;Casual;Indie;Simulation;Strategy
1325380,Casual;RPG;Simulation;Strategy
1325400,Audio Production;Video Production
1325470,Action;Casual;Indie
1325800,Casual;Indie;Strategy
1325860,Indie;Animation & Modeling;Video Production
1325870,Action;Casual;Indie
1325890,Adventure;Indie
1326000,Simulation
1326470,Action;Adventure;Indie;Simulation
1326700,Action;Casual;Free To Play;Indie;Strategy;Early Access
1327020,Adventure;Indie;RPG
1327080,Action;Adventure;RPG
1327390,Action;Adventure;Indie
1327920,Indie;Simulation;Early Access
1328000,Action;Indie
1328350,Action;Indie
1328410,Casual;Indie;Strategy
1328530,Strategy
1328660,Action;Racing
1328670,Action;RPG
1328810,Casual;Indie
1328840,Adventure;Indie
1328890,Indie;RPG
1328900,Adventure;Indie;RPG
1322310,
1328920,Indie;RPG
1329080,Adventure;Indie;Simulation
1329130,Action;Adventure;Casual;Indie
1329350,Action;Adventure;Indie;RPG
1329500,Action;Casual;Indie
1329510,Adventure;Casual;RPG;Simulation
1329540,Action
1329790,Action;Indie
1329880,Adventure;RPG;Simulation
1329990,Adventure;Indie
1330000,Adventure;RPG;Strategy
1330190,Adventure;Casual;Indie;Simulation
1330250,Casual;Free To Play
1330460,Indie;Strategy;Early Access
1330470,Action;Adventure;Indie;RPG;Simulation;Sports
1330660,Simulation
1330890,Action
1331210,Action;Adventure;Indie;RPG;Strategy
1331550,Indie;Simulation;Early Access
1331590,Adventure;Casual;Free To Play;Indie;Early Access
1332010,Adventure;Indie
1332090,RPG;Strategy
1332470,Indie;Simulation;Strategy
1332490,Action;Free To Play;Indie
1332720,Action;Indie;Simulation
1332760,Action;Adventure;Indie;RPG
1332860,Action;Casual;Indie
1332970,Casual
1333330,Casual;Indie;Simulation
1333350,Adventure;RPG;Strategy;Free To Play
1333360,Casual;Indie;RPG;Simulation
1333470,Action;Indie
1333700,Action;Simulation
1333800,Casual;Indie;Simulation;Strategy
1333910,Casual;Indie
1333920,Adventure;Casual;Free To Play;Indie
1334000,Casual;Indie;Simulation;Sports
1334040,Action;Adventure;Indie
1334590,Action;Adventure;Casual;Indie;RPG;Simulation
1334700,Adventure;Indie;RPG
1334840,Indie
1335200,Action;Adventure;RPG;Free To Play
1335230,Adventure;Casual;Indie
1335240,Adventure;Casual;Indie;RPG;Simulation;Strategy
1335510,Action;Adventure;RPG;Strategy
1335530,Action;Adventure;Indie
1335560,Adventure;Indie
1335790,Adventure;Casual
1335830,Action;Adventure;Indie;RPG
1329410,
1336060,Adventure
1336120,Simulation
1336160,Action;Casual;Indie;Simulation
1336180,Simulation;Strategy
1336430,Action
1336490,Simulation;Strategy
1336560,Indie;Massively Multiplayer;Racing;RPG;Simulation;Sports
1336840,Adventure;Indie;RPG;Early Access
1336980,Simulation
1337010,Adventure;Casual
1337100,Action;Adventure
1337270,Casual;Indie
1337280,Casual;Indie
1337760,Action;Adventure;Casual;RPG
1337590,Adventure;Casual;Simulation
1337890,Adventure;Casual;Indie;RPG;Simulation
1337920,Action;Adventure;Indie;Simulation;Strategy
1337970,Animation & Modeling;Utilities;Video Production;Early Access
1338250,Action;Free To Play
1338330,Casual;Indie;Simulation
1338320,Adventure;Casual;Indie
1338580,Adventure;Casual;Indie
1338460,Action;Adventure;Casual
1338640,Action;Adventure
1338770,Action
1338840,Action;Adventure;Indie
1339000,Casual;Indie;Simulation
1339260,Action;Adventure;Indie;RPG
1339380,Adventure
1339410,Adventure;Casual;Indie
1339460,Action;Adventure;Indie;Simulation;Free To Play
1339860,Action;Adventure;Indie;RPG
1339890,Action;Casual;Indie;RPG;Sports
1340120,Casual;Simulation
1340130,Adventure;Casual
1340300,Action;Simulation;Sports
1340420,Action;Casual;Indie
1340470,Casual;Free To Play;Indie
1340480,Adventure;Indie
1340530,Action;Adventure;Indie;Simulation;Free To Play
1340600,Casual;Indie
1340640,Action;Adventure;Indie
1341050,Action
1341060,Action;Adventure;Indie;Free To Play
1341170,Simulation;Strategy
1341200,Action;Simulation;Strategy
1341280,Casual;Free To Play
1341290,Adventure;Casual;Indie
1341460,Indie;Strategy
1341550,Action;Adventure;Casual;Indie;Simulation
1341640,Indie;Racing;Sports
1341650,Indie;Racing;Sports
1341820,Adventure
1341930,Casual;Indie
1342040,Action;Adventure;Indie;RPG;Simulation
1342060,Action;Adventure;RPG
1342080,Action;Adventure;Indie;RPG
1342100,Action;Adventure;Indie;RPG
1342110,Action;Adventure;Indie;RPG
1342120,Action;Adventure;Indie;RPG
1342260,Action
1342330,Casual;Indie;Simulation;Strategy
1342620,Adventure;Indie;RPG
1342630,Massively Multiplayer;RPG
1342790,Action;Massively Multiplayer;Early Access
1342890,Adventure;Casual;Indie;RPG;Simulation
1343220,Casual;Indie
1343240,Action
1343370,Adventure;Massively Multiplayer;RPG;Free To Play
1343400,Massively Multiplayer;RPG;Free To Play
1343520,Action;Adventure;Indie;Massively Multiplayer;Simulation
1343620,Action;Early Access
1343670,Casual;Indie;Simulation
1343640,Casual;Simulation
1343750,Action;Casual;Indie;Massively Multiplayer;Racing;Sports
1343810,Action;Adventure;Casual;Indie;RPG
1344350,Action;Adventure;Free To Play;Indie
1344440,Action;Indie
1344530,Casual;Simulation
1344740,Action
1344810,Action;Adventure;Free To Play
1345740,Adventure;Casual;Simulation
1345750,Casual
1345820,Action;Casual;Indie
1345860,Action;Adventure;Indie
1345870,Simulation;Sports;Strategy
1345890,Action;Adventure;Indie
1346010,Racing
1346020,Strategy
1346070,Action;Adventure;Indie;Massively Multiplayer
1346270,Casual;Indie;RPG;Simulation
1346400,Action
1346770,Adventure
1346830,Adventure
1346870,Casual;Indie
1346890,Adventure;Casual;Indie;Racing;Simulation
1346960,Action;Adventure;Indie;Simulation
1346970,Casual
1346980,Casual;Indie;Simulation
1347030,Adventure;Indie
1347240,Simulation
1347450,
1347430,
1347550,
1347780,
1347800,Simulation
1348160,Casual;Indie
1347970,Action;Adventure;Indie
1348180,RPG
1348300,Adventure;Indie;RPG
1348700,Casual
1348390,Simulation;Strategy
1348920,Adventure;Casual;Indie
1348970,Action;Free To Play;Indie
1349030,Action;Adventure;Casual;Indie;RPG;Strategy
1349040,Action;Adventure;Casual;Indie;RPG;Strategy
1349060,Action;Indie
1349120,Casual
1349230,Indie
1349830,Action;Adventure;Indie;RPG;Free To Play
1349850,Adventure;Casual;Indie;RPG;Strategy
1349920,Casual;Free To Play;Indie
1349960,Action;Adventure;Casual;Indie;Simulation
1350200,Adventure;Casual;Indie;Simulation
13500,Action;Adventure
1350340,Adventure;Simulation
1350250,Action;Adventure;Casual;Indie;RPG;Strategy
1350350,Adventure;Casual;Indie;RPG;Simulation
1350390,Casual;Indie;Simulation;Strategy
1350500,Action;Adventure;Indie
1350650,Adventure;Indie
1350840,Casual;Indie;RPG;Simulation
1350710,RPG
1350860,Casual;RPG;Simulation
13510,Action
1351080,Simulation;Strategy
1351210,Adventure;Indie;Simulation;Strategy
1351370,Simulation
1351450,Simulation
1351630,Action;RPG
1351950,Action;Indie;Early Access
13520,Action
1351780,
1352040,
1352080,Action;Casual;Free To Play
1352330,Casual;Simulation;Free To Play
1352740,Action;Free To Play;Indie;RPG;Simulation
1352850,Simulation;Strategy
1352930,Action;Adventure;Indie
13530,Action;Adventure
1353100,Action;Adventure;Free To Play;Indie;Early Access
1353120,Action;Adventure;Casual;Indie
1353230,Action;Adventure;Indie
1353270,Adventure
1353300,Casual;Indie;Strategy;Free To Play
1353680,Simulation;Strategy
1353730,Casual;Indie;Simulation;Strategy
1352050,
1353850,
1353870,
1353920,Casual;Indie;RPG;Simulation
13540,Action
1354100,Adventure;Casual;Indie
1354230,Action;Adventure;Casual;Indie;Simulation;Strategy
1354760,Indie
1354830,Indie;Simulation;Strategy
1354910,Casual;Indie
1355050,Casual;Indie
1355090,Simulation;Strategy
1353880,
1355780,Action;Indie;Simulation;Early Access
1355830,Indie
1355880,Action;Casual;Racing;Sports
1355930,Free To Play;Indie
13560,Action
1356240,Casual
1356280,Action;Adventure;RPG
1356670,Action;Indie
1356710,Casual
1356810,Indie;Simulation;Strategy
13570,Action
1357210,Simulation;Strategy
1357410,Action;Indie;Racing;Simulation
1357490,Action;Simulation
1357610,Casual;Indie;Simulation;Strategy
1357670,Casual;Simulation
1357710,Action;Adventure;Free To Play
1357830,Adventure;Casual
1357840,Adventure
1357860,RPG;Simulation;Strategy
1357870,Action;Adventure;Indie;Early Access
13580,Action
1358090,Action;Indie
1358140,Casual;Indie;Simulation
1358250,Indie
1358530,Adventure;Indie
1358540,Adventure;Casual;Indie
1358700,Action;Adventure;RPG
1358710,Action;Indie;Massively Multiplayer;RPG;Simulation;Strategy
1358800,Casual;Simulation;Animation & Modeling;Design & Illustration;Utilities
1359090,Action;Simulation;Strategy
1359120,Indie;Strategy
1359170,Action;Indie
1359280,Action;Adventure;Casual;Indie;RPG;Simulation
1355760,
1359470,Adventure;Casual;Indie;Strategy
1359650,Action;Adventure
1359970,Action;Adventure;Indie
1359980,Action
13600,Action;Adventure
1360250,Action;Indie
1360000,Action;Casual;Indie;Simulation;Early Access
1360530,Simulation
